time,open,high,low,close,Resistance Zone - 1 - High,Resistance Zone - 1 - Low,Support Zone - 1 - High,Support Zone - 1 - Low,Supply Demand - 1 - High,Supply Demand - 1 - Low,Resistance Zone - 2 - High,Resistance Zone - 2 - Low,Support Zone - 2 - High,Support Zone - 2 - Low,Supply Demand - 2 - High,Supply Demand - 2 - Low,Resistance Zone - 3 - High,Resistance Zone - 3 - Low,Support Zone - 3 - High,Support Zone - 3 - Low,Supply Demand - 3 - High,Supply Demand - 3 - Low,Resistance Zone - 4 - High,Resistance Zone - 4 - Low,Support Zone - 4 - High,Support Zone - 4 - Low,Supply Demand - 4 - High,Supply Demand - 4 - Low,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot
2022-07-14,50725,50729,50067,50228,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-15,50262,50280,49957,50107,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-18,50150,50620,50150,50361,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-19,50300,50489,50211,50320,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-20,50275,50465,50191,50225,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-21,50000,50480,49703,50375,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-22,50385,50870,50315,50644,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-25,50673,50793,50446,50536,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-26,50598,50705,50465,50584,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-27,50568,50753,50505,50720,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-28,50760,51391,50760,51304,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-07-29,51490,51501,51159,51426,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-01,51250,51489,51115,51263,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-02,51601,51739,51320,51382,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-03,51319,51680,51275,51389,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-04,51632,52191,51622,52165,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-05,52525,52525,51669,51874,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-08,51793,52333,51793,52288,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-09,52350,52600,52279,52489,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-10,52450,52620,52207,52241,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-11,52144,52520,52014,52336,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-12,52382,52610,52263,52585,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-16,52265,52265,51770,51837,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-17,51843,51965,51470,51543,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-18,51644,51870,51565,51603,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-19,51524,51671,51435,51479,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-22,51409,51409,50971,51163,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-23,51211,51520,51051,51417,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-24,51350,51569,51290,51439,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-25,51497,51846,51497,51702,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-26,51636,51685,51120,51238,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-29,51100,51369,50830,51250,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-30,51151,51164,50701,50737,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-08-31,50500,50661,50333,50414,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-01,50202,50293,49876,50070,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-02,50050,50587,50050,50368,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-05,50410,50522,50404,50433,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-06,50555,50693,50230,50281,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-07,50207,50535,50007,50506,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-08,50470,50743,50201,50356,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-09,50386,50739,50350,50529,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-12,50505,50780,50378,50631,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-13,50525,50573,49972,50138,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-14,50069,50148,50000,50018,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-15,49942,49942,49170,49312,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-16,49220,49504,48951,49380,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-19,49257,49410,49044,49302,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-20,49400,49457,49100,49175,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-21,49189,49569,49114,49443,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-22,49314,50175,49314,50000,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-23,50005,50057,49250,49401,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-26,49350,49688,49105,49150,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-27,49190,49499,49082,49319,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-28,49160,49890,48980,49750,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-29,49650,50130,49650,49994,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-09-30,50283,50565,50151,50194,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-03,50300,51200,50286,51160,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-04,51180,51980,51110,51812,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-05,51573,51692,51362,51646,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-06,51836,52093,51790,51972,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-07,51904,52120,51637,51960,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-10,51685,51685,50901,51023,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-11,50915,51218,50710,51096,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-12,50814,51049,50762,50905,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-13,50891,51160,50400,50884,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-14,50794,50974,50174,50260,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-17,50382,50747,50334,50473,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-18,50364,50545,50310,50414,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-19,50397,50480,50069,50199,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-20,50100,50410,50065,50143,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-21,50069,50649,49808,50626,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-24,50700,50700,50517,50580,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-25,50530,50816,50336,50633,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-26,50867,50867,50610,50687,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-27,50715,50875,50576,50737,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-28,50765,50795,50165,50230,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-10-31,50266,50447,50161,50322,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-01,50351,50698,50277,50502,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-02,50560,50833,50535,50606,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-03,50500,50500,50000,50184,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-04,50350,50900,50310,50866,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-07,50862,51060,50831,50927,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-08,50710,51685,50606,51630,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-09,51450,51725,51315,51506,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-10,51541,52210,51481,52109,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-11,52050,52534,52050,52334,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-14,52318,52786,52300,52718,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-15,52743,53051,52675,52745,NaN,NaN,NaN,NaN,NaN,NaN,55449,54861,44780,44150,44780,44150,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-16,52992,53200,52942,53062,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-17,52950,52993,52777,52843,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-18,52843,52990,52547,52588,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-21,52508,52590,52136,52292,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-22,52475,52495,52237,52289,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-23,52349,52475,52068,52451,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-24,52500,52748,52500,52671,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-25,52665,52750,52405,52544,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-28,52421,52696,52141,52173,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-29,52247,52595,52247,52308,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-11-30,53057,53149,52863,52931,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-01,53040,53935,53040,53893,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-02,53810,53968,53555,53850,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-05,53949,54228,53461,53505,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-06,53561,53935,53513,53760,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-07,53810,54033,53701,53987,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
2022-12-08,53999,54201,53937,54051,NaN,NaN,NaN,NaN,NaN,NaN,53200,52942,44780,44150,53200,52942,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,10,15,20,25,30,35,40,45,50
